구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제22조제③항,회원에 대한 징계 등<개정 2009. 1. 28.>,제22조,③,0,0,"③ 위원회는 제1항제2호의 규정에 의하여 회원제재금 부과를 받은 회원이 납부기한 내에 이를 이행하지 아니한 경우에는 납부기한의 다음날부터 납부한 날의 전일까지 미납한 회원제재금에 연 100분의 6을 적용하여 계산한 금액을 가산한다.<개정 2006. 11. 24.,2025. 2. 5.>"
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제22조제④항,회원에 대한 징계 등<개정 2009. 1. 28.>,제22조,④,0,0,"④ 위원회는 회원의 위법·위규 또는 부당한 행위가 당해 회원의 내규 또는 그 운영에서 기인하거나 이를 원상회복시킬 필요가 있다고 인정하는 경우에는 당해 회원에 대하여 개선요구 또는 시정요구를 할 수 있으며, 회원에 대하여 기타 주의를 촉구하거나 위원회의 조치에 대한 이행확약서의 제출을 요구할 수 있다.<개정 2006. 11. 24.>"
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제22조제⑤항,회원에 대한 징계 등<개정 2009. 1. 28.>,제22조,⑤,0,0,"⑤ 제1항 내지 제4항의 규정에 의한 징계, 조치요구 그 밖에 필요한 사항은 세칙으로 정한다."
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제23조제①항,회원에 대한 임원·직원의 징계의 요구,제23조,①,0,0,"① 위원회는 회원의 임직원이 제21조 각 호의 어느 하나에 해당하는 경우에는 해당 회원에게 다음 각 호의 어느 하나에 해당하는 징계를 요구(이하 “징계요구”라 한다)를 할 수 있다.<개정 2006. 11. 24., 2009. 1. 28.>"
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제23조제1호,회원에 대한 임원·직원의 징계의 요구,제23조,①,1,0,임원의 해임·직무정지·경고 또는 주의
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제23조제2호,회원에 대한 임원·직원의 징계의 요구,제23조,①,2,0,직원의 면직·정직·감봉·견책·경고 또는 주의
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제23조제②항,회원에 대한 임원·직원의 징계의 요구,제23조,②,0,0,② 제1항의 규정에 의한 징계요구에 관하여 필요한 사항은 세칙으로 정한다.
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제24조제①항,징계등의 병과 및 공표,제24조,①,0,0,"① 위원회는 제22조제1항에 따른 징계, 같은 조 제2항에 따른 징계요구, 같은 조 제4항에 따른 조치요구 및 제23조제1항에 따른 징계요구를 병과할 수 있다.<개정 2006. 11. 24.,2025. 2. 5.>"
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제24조제②항,징계등의 병과 및 공표,제24조,②,0,0,"② 위원회는 필요하다고 인정하는 경우에는 제22조제1항에 따른 징계, 같은 조 제2항에 따른 징계요구 또는 제23조제1항에 따른 징계요구의 내용을 공표할 수 있다.<개정 2025. 2. 5.>"
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제24조제③항,징계등의 병과 및 공표,제24조,③,0,0,"③ 제1항의 규정에 의한 징계·조치요구 및 징계요구의 병과, 제2항의 규정에 의한 징계·징계요구의 내용의 공표 그 밖에 필요한 사항은 세칙으로 정한다.<개정 2006. 11. 24.>"
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제25조제①항,규율위원회,제25조,①,0,0,"① 위원회는 심리 또는 감리의 결과에 따른 다음 각 호의 사항을 심의하기 위하여 규율위원회를 설치한다.<개정 2006. 11. 24., 2009. 1. 28.>"
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제25조제1호,규율위원회,제25조,①,1,0,제22조제1항의 규정에 의한 징계
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제25조제2호,규율위원회,제25조,①,2,0,제23조제1항의 규정에 의한 징계요구(경고 또는 주의의 요구는 제외한다)
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제25조제②항,규율위원회,제25조,②,0,0,"② 규율위원회는 시장감시위원장(이하 “위원장”이라 한다)이 위촉하는 다음 각 호의 위원 7인으로 구성되며, 의장은 위원 중 위원장이 지명한다.<개정 2006. 11. 24., 2009. 1. 28.>"
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제25조제1호,규율위원회,제25조,②,1,0,위원장이 지명하는 시장감시본부 소속 집행간부 1인
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제25조제2호,규율위원회,제25조,②,2,0,증권·선물 또는 법률에 관한 전문지식과 경험이 풍부한 자 4인
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제25조제3호,규율위원회,제25조,②,3,0,회원으로서 증권을 대상으로 금융투자업을 영위하는 투자매매업자 또는 투자중개업자의 상근 임원 1인
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제25조제4호,규율위원회,제25조,②,4,0,회원으로서 장내파생상품을 대상으로 금융투자업을 영위하는 투자매매업자 또는 투자중개업자의 상근 임원 1인
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제25조제③항,규율위원회,제25조,③,0,0,③ 규율위원회의 운영 그 밖에 필요한 사항은 세칙으로 정한다.
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조제①항,사전통지,제26조,①,0,0,"① 위원회는 제22조제1항에 따른 징계 및 제23조에 따른 징계요구를 하려는 경우에는 관련 당사자등(징계등의 상대가 되는 당사자 또는 그 대리인을 말하며, 관련 임원·직원에 대한 조치의 경우에는 그 임원·직원 또는 그 대리인을 포함한다. 이하 같다)에게 위원회 회의일 10일전까지 다음 각 호의 사항을 통지하여야 한다.<개정 2009. 1. 28.>"
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조제1호,사전통지,제26조,①,1,0,징계등의 제목
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조제2호,사전통지,제26조,①,2,0,당사자의 성명 또는 명칭과 주소
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조제3호,사전통지,제26조,①,3,0,징계등의 원인이 되는 사실과 징계등의 내용 및 근거
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조제4호,사전통지,제26조,①,4,0,제3호에 대하여 의견을 진술할 수 있다는 뜻과 의견을 진술하지 아니하는 경우의 처리방법
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조제5호,사전통지,제26조,①,5,0,의견진술기관의 명칭과 주소
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조제6호,사전통지,제26조,①,6,0,의견진술 일시 및 장소
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조제7호,사전통지,제26조,①,7,0,기타 필요한 사항
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조제②항,사전통지,제26조,②,0,0,② 제1항의 규정에도 불구하고 당해 징계등의 성질상 의견청취가 현저히 곤란하거나 명백히 불필요하다고 인정될만한 상당한 이유가 있는 경우에는 사전통지를 아니할 수 있다. [전문개정 2006. 11. 24.]
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조의2제①항,의견진술,제26조의2,①,0,0,① 당사자등은 위원회가 이 규정에 의한 제22조제1항에 따른 징계 및 제23조에 따른 징계요구를 하기 전에 구두 또는 서면에 의하여 의견을 진술할 수 있다.<개정 2009. 1. 28.>
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조의2제②항,의견진술,제26조의2,②,0,0,② 당사자등이 의견진술의 기회를 포기한다는 뜻을 명백히 표시하거나 정당한 이유없이 의견진술을 하지 않는 경우에는 의견이 없는 것으로 본다. [본조신설 2006. 11. 24.]
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조의3제①항,징계등의 고지,제26조의3,①,0,0,"① 위원회는 이 규정에 의한 징계등을 하는 경우에는 당사자등에게 그 근거와 이유를 제시하여야 하며, 이의신청을 청구할 수 있는지 여부 등 필요한 사항을 알려주어야 한다."
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제26조의3제②항,징계등의 고지,제26조의3,②,0,0,② 위원회는 거래참가자에게 제22조제1항에 따른 징계 또는 같은 조 제4항에 따른 조치요구를 하는 경우에는 해당 다자간매매체결회사에 관련 사실을 통보할 수 있다.<신설 2025. 2. 5.> [본조신설 2006. 11. 24.]
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제27조제①항,이의신청<개정 2006. 11. 24.>,제27조,①,0,0,① 제22조제1항에 따른 징계 및 제23조에 따른 징계요구를 받은 자는 제26조의3에 따른 고지를 받은 날부터 30일 이내에 위원회에 이의신청을 할 수 있다.<개정 2009. 1. 28.>
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제27조제②항,이의신청<개정 2006. 11. 24.>,제27조,②,0,0,"② 위원회는 제1항의 규정에 의한 이의신청을 받은 때에는 특별한 사유가 없는 한 그 청구를 받은 날부터 30일 이내에 이를 처리하여야 한다. 다만, 부득이한 사정으로 그 기간 내에 결정할 수 없을 경우에는 30일의 범위안에서 그 기간을 연장할 수 있으며, 이 경우 연장사유, 처리예정기간 등을 서면으로 통지하여야 한다.<개정 2006. 11. 24.>"
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제27조제③항,이의신청<개정 2006. 11. 24.>,제27조,③,0,0,③ 제1항의 이의신청에 의하여 처리된 사항에 대하여는 다시 이의신청을 할 수 없다.
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제27조제④항,이의신청<개정 2006. 11. 24.>,제27조,④,0,0,④ 제1항의 이의신청에 관하여 필요한 사항은 세칙으로 정한다.
조,4,심리 또는 감리 결과의 조치,6,공매도감시,제27조의2,직권재심,제27조의2,0,0,0,위원회는 다음 각 호의 어느 하나에 해당하는 경우 직권으로 재심하여 조치를 취소하거나 변경할 수 있다.<개정 2009. 1. 28.>
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제27조의2제1호,직권재심,제27조의2,0,1,0,법원의 확정판결이나 금융위원회·증권선물위원회의 무혐의처리 또는 직권재심 결과의 취지를 감안하여 징계등의 원인이 된 사실관계와 법률적 판단을 검토할 때 징계등이 위법 또는 부당하다고 인정되는 경우
호,4,심리 또는 감리 결과의 조치,6,공매도감시,제27조의2제2호,직권재심,제27조의2,0,2,0,증거서류의 오류·누락 또는 징계등의 원인이 된 사실관계에 반하는 새로운 증거의 발견 등으로 징계등이 위법 또는 부당하다고 인정되는 경우 [본조신설 2006. 11. 24.]
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제28조제①항,약식제재금,제28조,①,0,0,① 위원회는 회원의 보고의무위반 기타 위규·부당행위 중 경미한 행위로서 신속한 처리가 필요하다고 인정하는 경우에는 200만원 이하의 약식제재금을 부과할 수 있다.<개정 2006. 11. 24.>
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제28조제②항,약식제재금,제28조,②,0,0,② 위원회는 회원이 제1항의 약식제재금 부과에 응하지 아니하는 경우 또는 약식제재금을 납부하지 아니하거나 태만히 하는 경우에는 제22조 내지 제26조의 규정에 의하여 징계등을 할 수 있다.<개정 2006. 11. 24.>
항,4,심리 또는 감리 결과의 조치,6,공매도감시,제28조제③항,약식제재금,제28조,③,0,0,③ 제1항의 규정에 의한 약식제재금의 부과에 관하여 필요한 사항은 세칙으로 정한다.
조,5,보칙,6,공매도감시,제29조,권한의 위임,제29조,0,0,0,"위원회의 업무집행에 관한 다음 각 호의 사항은 위원장에게 위임한다.<개정 2006. 11. 24., 2007. 7. 20., 2009. 1. 28., 2015. 7. 8.>"
호,5,보칙,6,공매도감시,제29조제1호,권한의 위임,제29조,0,1,0,"제5조, 제5조의2, 제5조의3 및 제6조제1항·제3항·제4항의 규정에 의한 불공정거래의 예방활동에 관한 사항"
호,5,보칙,6,공매도감시,제29조제2호,권한의 위임,제29조,0,2,0,제6조제2항 및 제7조의 규정에 의한 보고의 접수
호,5,보칙,6,공매도감시,제29조제3호,권한의 위임,제29조,0,3,0,"제3장의 규정에 의한 시장감시, 심리, 감리 및 연계감시의 실시"
호,5,보칙,6,공매도감시,제29조제3의2호,권한의 위임,제29조,0,3의2,0,"제19조의2제3항에 따른 보고 접수, 제19조의3제1항에 따른 자료 제출 요구"
호,5,보칙,6,공매도감시,제29조제4호,권한의 위임,제29조,0,4,0,제20조의 규정에 의한 심리 또는 감리 결과의 보고 접수 및 금융위원회 또는 시장(다자간매매체결회사를 포함한다)에의 통보<개정 2025. 2. 5.>
호,5,보칙,6,공매도감시,제29조제5호,권한의 위임,제29조,0,5,0,제22조제3항의 규정에 의한 가산금부과 및 동조제4항의 규정에 의한 개선·시정요구 등의 조치
호,5,보칙,6,공매도감시,제29조제6호,권한의 위임,제29조,0,6,0,제23조제1항의 규정에 의한 경고 또는 주의의 요구
호,5,보칙,6,공매도감시,제29조제7호,권한의 위임,제29조,0,7,0,제26조제1항의 규정에 의한 사전통지 및 제26조의3의 규정에 의한 징계등의 고지
호,5,보칙,6,공매도감시,제29조제8호,권한의 위임,제29조,0,8,0,제28조제1항의 규정에 의한 약식제재금의 부과
호,5,보칙,6,공매도감시,제29조제9호,권한의 위임,제29조,0,9,0,위원회 결정사항의 집행
호,5,보칙,6,공매도감시,제29조제10호,권한의 위임,제29조,0,10,0,그 밖에 위원회가 긴급 또는 경미하여 위원장에게 위임할 필요가 있다고 인정하는 사항
조,5,보칙,6,공매도감시,제29조의2,의견수렴,제29조의2,0,0,0,이 규정(세칙을 포함한다)을 개정하려는 경우에는 세칙으로 정하는 바에 따라 이해관계자들의 의견수렴을 거쳐야 한다. [본조신설 2020. 4. 29.]
항,5,보칙,6,공매도감시,제30조제②항,시행세칙,제30조,②,0,0,"② (심리 또는 감리대상 종목 등에 관한 경과조치) 이 규정 시행전에 한국증권거래소의 업무규정 및 선물·옵션업무규정, 한국증권업협회의 협회중개시장업무규정과 한국선물거래소의 업무규정에 의하여 심리 또는 감리대상으로 선정된 종목·회원 등은 이 규정에 의하여 심리 또는 감리대상으로 선정된 것으로 본다."
항,5,보칙,6,공매도감시,제30조제③항,시행세칙,제30조,③,0,0,"③ (회원의 징계 등에 관한 경과조치) 이 규정 시행전의 위법·위규 또는 부당한 행위 등에 대한 징계 또는 조치의 내용에 대하여는 종전 한국증권거래소의 업무규정 및 선물·옵션업무규정, 한국증권업협회의 협회중개시장업무규정과 한국선물거래소의 업무규정에 의한다."
항,5,보칙,6,공매도감시,제30조제④항,시행세칙,제30조,④,0,0,"④ (회원의 보고 등에 관한 경과조치) 이 규정 시행전의 한국증권거래소의 업무규정 및 선물·옵션업무규정, 한국증권업협회의 협회중개시장업무규정과 한국선물거래소의 업무규정에 의한 회원의 보고, 회원에 대한 요구·요청, 불공정거래의 예방활동과 관련한 조치 등은 이 규정에 의한 것으로 본다."
항,5,보칙,6,공매도감시,제30조제⑤항,시행세칙,제30조,⑤,0,0,"⑤ (규율위원회에 관한 경과조치) 제25조제1항의 규정에 의한 규율위원회의 설치 전까지는 위원회의 심리 또는 감리결과에 따른 회원 및 그 임원·직원의 징계 또는 조치가 규율위원회 심의사항인 경우에는 동 위원회의 심의를 거친 것으로 본다. 부칙 <제203호, 2006. 11. 24.> 부칙내용 ① (시행일) 이 규정은 2006년 12월 1일부터 시행한다."
항,5,보칙,6,공매도감시,제30조제②항,시행세칙,제30조,②,0,0,"② (징계등의 병과에 관한 경과조치) 제24조제1항의 개정규정은 시행일 이후 발생한 위법·위규 또는 부당한 행위부터 적용한다. 부칙 <제269호, 2007. 7. 20.> 부칙내용 ① (시행일) 이 규정은 2007년 9월 3일부터 시행한다."
항,5,보칙,6,공매도감시,제30조제②항,시행세칙,제30조,②,0,0,② (투자주의종목 지정에 관한 경과조치) 이 규정 시행 당시 투자주의사항으로 공표된 종목은 제5조제3항의 개정규정에 따라 투자주의종목으로 지정된 것으로 본다.
항,5,보칙,6,공매도감시,제30조제③항,시행세칙,제30조,③,0,0,"③ (투자경고종목 지정에 관한 경과조치) 이 규정 시행 당시 유가증권시장업무규정 또는 코스닥시장업무규정에 따라 지정된 이상급등종목은 그 지정일부터 제5조의2제1항의 개정규정에 따라 투자경고종목으로 지정된 것으로 본다. 부칙 <제290호, 2007. 10. 12.> 부칙내용 ① (시행일) 이 규정은 2007년 11월 1일부터 시행한다."
항,5,보칙,6,공매도감시,제30조제②항,시행세칙,제30조,②,0,0,"② (회원에 대한 징계에 관한 적용례) 제22조제1항 및 제2항의 개정규정은 이 규정 시행 후 최초로 위원회에서 행하는 징계부터 적용한다. 부칙 <제364호, 2008. 9. 12.> 부칙내용 ① (시행일) 이 규정은 2008년 9월 16일부터 시행한다."
항,5,보칙,6,공매도감시,제30조제②항,시행세칙,제30조,②,0,0,"② (수탁 거부의 통지에 관한 적용례) 제6조제5항의 개정규정은 이 규정 시행 후 최초로 회원이 거부한 거래의 수탁부터 적용한다. 부칙 <제405호, 2009. 1. 28.> 부칙내용 이 규정은 2009년 2월 4일부터 시행한다. 부칙 <제815호, 2012. 3. 7.>"
조,5,보칙,6,공매도감시,제1조,시행일,제1조,0,0,0,이 규정은 2012년 3월 12일부터 시행한다.
항,5,보칙,6,공매도감시,제2조제①항,투자경고종목 또는 투자위험종목의 매매거래정지의 요청에 관한 적용례,제2조,①,0,0,① 제5조의3제3항의 개정규정은 이 규정 시행 후 제5조의3제1항 및 제2항의 개정규정에 따라 투자경고종목 또는 투자위험종목으로 지정되는 종목부터 적용한다.
항,5,보칙,6,공매도감시,제2조제②항,투자경고종목 또는 투자위험종목의 매매거래정지의 요청에 관한 적용례,제2조,②,0,0,"② 이 규정 시행이전의 매매거래일부터 기산하여 종전 규정 제5조의2제2항에 따라 투자위험종목으로 지정되는 경우 그 매매거래정지의 요청에 관하여는 종전 규정 제5조의2제3항에 따른다. 부칙 <제949호, 2013. 9. 13.> 부칙내용 이 규정은 2013년 9월 17일부터 시행한다. 부칙 <제1210호, 2015. 7. 8.> 부칙내용 이 규정은 2015년 7월 9일부터 시행한다. 부칙 <제1415호, 2017. 2. 8.> 부칙내용 이 규정은 전산프로그램 개발 소요기간 등을 감안하여 세칙에서 정하는 날부터 시행한다. 부칙 <제1821호, 2020. 4. 29.> 부칙내용 이 규정은 2020년 5월 8일부터 시행한다. 부칙 <제1925호, 2021. 3. 8.> 부칙내용 이 규정은 2021년 3월 15일부터 시행한다. 다만, 제19조의3조는 2021년 4월 6일부터 시행한다. 부칙 <제2281호, 2025. 2. 5.> 부칙내용 이 규정은 2025년 3월 4일부터 시행한다. 부칙 <제2305호, 2025. 3. 5.> 부칙내용 이 규정은 2025년 3월 31일부터 시행한다. 부칙 <제2323호, 2025. 4. 11.> 부칙내용 이 규정은 2025년 4월 23일부터 시행한다. 부칙 <제2349호, 2025. 7. 23.> 부칙내용 이 규정은 2025년 7월 28일부터 시행한다. 부칙 <제2371호, 2025. 10. 28.> 부칙내용 이 규정은 2025년 10월 28일부터 시행한다. 부칙 <제2392호, 2026. 1. 29.> 부칙내용 이 규정은 2026년 1월 29일부터 시행한다."
