구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
항,3,거래증거금등,3,증권결제의 특례,제31조제②항,거래증거금 등의 인출,제31조,②,0,0,② 매매전문회원은 제27조제2항에 따른 금액을 초과하여 매매전문회원증거금을 예탁한 경우에 그 초과액에 해당하는 금액을 인출할 수 있다.
항,3,거래증거금등,3,증권결제의 특례,제32조제①항,장중추가증거금의 부과 등,제32조,①,0,0,① 거래소는 결제회원에 대하여 증권시장의 매매거래시간 중 특정 시점을 기준으로 산출된 거래증거금을 부과할 수 있다. 이 경우 해당 거래증거금은 예탁주체에 따라 다음 각 호와 같이 구분한다.
호,3,거래증거금등,3,증권결제의 특례,제32조제1호,장중추가증거금의 부과 등,제32조,①,1,0,장중추가증거금 : 결제회원이 거래소에 예탁하는 거래증거금
호,3,거래증거금등,3,증권결제의 특례,제32조제2호,장중추가증거금의 부과 등,제32조,①,2,0,매매전문회원 장중추가증거금 : 매매전문회원이 지정결제회원에게 예탁하는 거래증거금
항,3,거래증거금등,3,증권결제의 특례,제32조제②항,장중추가증거금의 부과 등,제32조,②,0,0,② 장중추가증거금을 부과받은 결제회원은 장중추가증거금 이상의 금액을 세칙으로 정하는 시한까지 거래소에 예탁하여야 한다.
항,3,거래증거금등,3,증권결제의 특례,제32조제③항,장중추가증거금의 부과 등,제32조,③,0,0,③ 매매전문회원 장중추가증거금을 부과받은 매매전문회원은 장중추가증거금 이상의 금액으로서 지정결제회원이 정하는 금액 이상을 해당 지정결제회원에게 예탁하여야 한다.
항,3,거래증거금등,3,증권결제의 특례,제32조제④항,장중추가증거금의 부과 등,제32조,④,0,0,"④ 회원은 장중추가증거금 및 매매전문회원 장중추가증거금을 현금, 대용증권 또는 외화로 예탁할 수 있다."
항,3,거래증거금등,3,증권결제의 특례,제32조제⑤항,장중추가증거금의 부과 등,제32조,⑤,0,0,⑤ 장중추가증거금 산출·예탁 방법 그 밖에 장중추가증거금의 부과 등에 관하여 필요한 사항은 세칙으로 정한다.
항,3,거래증거금등,3,증권결제의 특례,제33조제①항,장중추가증거금 부과해제,제33조,①,0,0,① 거래소는 제32조의 규정에도 불구하고 시장상황의 변동 등으로 장중추가증거금의 예탁이 불필요하다고 인정하는 경우에는 장중추가증거금의 부과를 해제할 수 있다.
항,3,거래증거금등,3,증권결제의 특례,제33조제②항,장중추가증거금 부과해제,제33조,②,0,0,② 거래소가 결제회원에 대한 장중추가증거금의 부과를 해제하는 경우 지정결제회원은 매매전문회원 장중추가증거금의 부과를 해제해야 한다.
항,3,거래증거금등,3,증권결제의 특례,제34조제①항,대용증권,제34조,①,0,0,"① 대용증권은 「유가증권시장 업무규정」, 「코스닥시장 업무규정」 및 「코넥스시장 업무규정」에서 대용증권으로 정하고 있는 증권으로 한다."
항,3,거래증거금등,3,증권결제의 특례,제34조제②항,대용증권,제34조,②,0,0,"② 제1항에도 불구하고 거래소는 세칙으로 정하는 바에 따라 유동성, 신용평가등급 및 수익률 등이 거래소가 정하는 수준에 미달하는 대용증권의 경우에는 해당 대용증권의 대용가격을 조정하거나 대용증권으로서 효력을 인정하지 아니할 수 있다."
항,3,거래증거금등,3,증권결제의 특례,제34조제③항,대용증권,제34조,③,0,0,③ 회원은 자기가 발행한 증권 및 세칙으로 정하는 관계에 있는 회사가 발행한 증권을 거래증거금 또는 매매전문회원증거금으로 예탁하여서는 아니 된다.
항,3,거래증거금등,3,증권결제의 특례,제34조제④항,대용증권,제34조,④,0,0,④ 거래소는 세칙으로 정하는 바에 따라 회원이 예탁할 수 있는 대용증권의 종류별 및 종목별 금액의 한도를 제한할 수 있다.
항,3,거래증거금등,3,증권결제의 특례,제34조제⑤항,대용증권,제34조,⑤,0,0,⑤ 지정결제회원은 매매전문회원이 매매전문회원증거금으로 예탁할 수 있는 대용증권의 종류를 제한할 수 있다.
항,3,거래증거금등,3,증권결제의 특례,제34조제⑥항,대용증권,제34조,⑥,0,0,"⑥ 대용증권의 대용가격의 산출시기·산출방법, 사정비율 그 밖에 대용증권에 관하여 필요한 사항은 세칙으로 정한다."
항,4,결제위험 관리 등,3,증권결제의 특례,제35조제①항,결제위험의 파악·관리 등,제35조,①,0,0,① 결제회원은 원활한 결제가 곤란하거나 주권등을 결제시한까지 납부하지 아니한 경우 그 내용을 거래소에 통지하여야 한다.
항,4,결제위험 관리 등,3,증권결제의 특례,제35조제②항,결제위험의 파악·관리 등,제35조,②,0,0,② 다자간매매체결회사는 거래참가자의 대규모착오매매 및 다자간매매체결회사의 매매시스템 장애 등 결제에 영향을 미칠 수 있는 사항이 발생하는 경우에는 즉시 그 내용을 거래소에 통지하여야 한다.
항,4,결제위험 관리 등,3,증권결제의 특례,제35조제③항,결제위험의 파악·관리 등,제35조,③,0,0,③ 거래소는 안정적이고 원활한 결제를 위하여 결제회원의 결제에 관한 위험을 파악하고 관리한다.
항,4,결제위험 관리 등,3,증권결제의 특례,제35조제④항,결제위험의 파악·관리 등,제35조,④,0,0,"④ 제1항 및 제2항에 따른 통지의 내용 및 시기, 제3항에 따른 결제회원의 결제에 관한 위험의 파악 및 관리방법 그 밖에 결제위험에 관하여 필요한 사항은 세칙으로 정한다."
항,4,결제위험 관리 등,3,증권결제의 특례,제36조제①항,증권시장의 결제이행보증을 위한 유동성공급,제36조,①,0,0,"① 거래소는 결제회원이 다음 각 호의 어느 하나에 해당하는 대금을 세칙으로 정하는 시한까지 납부하지 아니한 경우에는 그 시한을 기준으로 지체 없이 결제이행재원으로 유동성을 공급하고, 해당 사실을 사전에 예탁결제원에 통지하여야 한다. 다만, 결제은행 전산시스템의 장애 그 밖에 불가피한 사정으로 거래소가 유동성을 공급하기 곤란한 경우는 제외한다."
호,4,결제위험 관리 등,3,증권결제의 특례,제36조제1호,증권시장의 결제이행보증을 위한 유동성공급,제36조,①,1,0,제9조제1항제1호 및 제2호의 차감대상에 따른 결제대금
호,4,결제위험 관리 등,3,증권결제의 특례,제36조제2호,증권시장의 결제이행보증을 위한 유동성공급,제36조,①,2,0,제21조제1항에 따른 이연결제대금
호,4,결제위험 관리 등,3,증권결제의 특례,제36조제3호,증권시장의 결제이행보증을 위한 유동성공급,제36조,①,3,0,제22조제3항제2호에 따른 매입대금
항,4,결제위험 관리 등,3,증권결제의 특례,제36조제②항,증권시장의 결제이행보증을 위한 유동성공급,제36조,②,0,0,② 거래소는 결제회원이 증권을 납부하지 아니한 경우에는 증권에 대한 유동성을 공급할 수 있다. 이 경우 거래소는 예탁결제원과 사전에 협의한다.
항,4,결제위험 관리 등,3,증권결제의 특례,제36조제③항,증권시장의 결제이행보증을 위한 유동성공급,제36조,③,0,0,③ 거래소는 제1항 및 제2항에 따라 유동성을 공급하는 경우에는 그 사실을 즉시 해당 결제회원에게 통지한다.
항,4,결제위험 관리 등,3,증권결제의 특례,제36조제④항,증권시장의 결제이행보증을 위한 유동성공급,제36조,④,0,0,④ 제1항 또는 제2항에 따라 거래소가 유동성을 공급한 경우 증권 또는 대금을 납부하지 아니한 결제회원은 제1항에 따른 시한(증권에 대한 유동성을 공급한 때에는 공급한 시점을 말한다) 이후 지체 없이 거래소가 사전에 통지한 거래소 명의의 계좌로 증권 및 대금을 납부하여야 한다. 이 경우 거래소는 결제회원으로부터 증권 또는 대금을 납부받은 경우에는 즉시 그 사실을 예탁결제원에 통지하여야 한다.
항,4,결제위험 관리 등,3,증권결제의 특례,제36조제⑤항,증권시장의 결제이행보증을 위한 유동성공급,제36조,⑤,0,0,"⑤ 결제계좌에 납부된 증권 및 대금에는 거래소가 유동성으로 공급한 증권 및 대금을 포함하고, 결제계좌로부터 증권 및 대금을 수령할 결제회원에는 공급된 유동성을 납부하지 아니한 결제회원을 제외한다."
항,4,결제위험 관리 등,3,증권결제의 특례,제36조제⑥항,증권시장의 결제이행보증을 위한 유동성공급,제36조,⑥,0,0,"⑥ 제1항 및 제2항에 따른 결제이행재원의 종류 및 사용방법, 제4항에 따른 납부방법 그 밖에 필요한 사항은 세칙으로 정한다."
항,4,결제위험 관리 등,3,증권결제의 특례,제37조제①항,증권시장의 결제지연손해금,제37조,①,0,0,① 다음 각 호의 어느 하나에 해당하는 증권 또는 대금을 세칙으로 정하는 시한까지 결제계좌에 납부하지 아니한 결제회원은 결제지연손해금을 거래소에 납부하여야 한다. 이 경우 거래소가 주권등의 납부지연에 따른 결제지연손해금을 납부받은 때에는 해당 금액을 주권등을 수령하지 못한 결제회원에게 지급할 수 있다.
호,4,결제위험 관리 등,3,증권결제의 특례,제37조제1호,증권시장의 결제지연손해금,제37조,①,1,0,제9조제1항제1호의 차감대상에 따른 결제증권 또는 결제대금
호,4,결제위험 관리 등,3,증권결제의 특례,제37조제2호,증권시장의 결제지연손해금,제37조,①,2,0,제9조제1항제2호의 차감대상에 따른 결제대금
호,4,결제위험 관리 등,3,증권결제의 특례,제37조제3호,증권시장의 결제지연손해금,제37조,①,3,0,제21조제1항에 따른 이연결제대금
호,4,결제위험 관리 등,3,증권결제의 특례,제37조제4호,증권시장의 결제지연손해금,제37조,①,4,0,제22조제3항제2호에 따른 매입대금
항,4,결제위험 관리 등,3,증권결제의 특례,제37조제②항,증권시장의 결제지연손해금,제37조,②,0,0,"② 제1항에도 불구하고 천재지변, 경제사정의 급변, 예탁결제원 또는 결제은행의 전산시스템의 장애로 증권 또는 대금의 납부지연이 불가피한 경우 그 밖에 불가피한 사정으로 거래소가 유동성을 공급하기 곤란한 경우에는 결제지연손해금을 납부하지 아니할 수 있다."
항,4,결제위험 관리 등,3,증권결제의 특례,제37조제③항,증권시장의 결제지연손해금,제37조,③,0,0,③ 제1항에 따른 결제지연손해금의 산출 및 납부·지급방법 그 밖에 결제지연손해금의 부과에 관하여 필요한 사항은 세칙으로 정한다.
조,4,결제위험 관리 등,3,증권결제의 특례,제38조,비용의 부담,제38조,0,0,0,결제 또는 결제불이행으로 인하여 발생하는 은행수수료 등 제반비용과 손실은 결제회원이 부담한다. 이 경우 결제회원은 매매전문회원과 관련하여 발생한 제반비용과 손실에 대하여 해당 매매전문회원에게 이를 부담시킬 수 있다.
항,4,결제위험 관리 등,3,증권결제의 특례,제39조제①항,증권시장의 결제불이행시 조치 등,제39조,①,0,0,① 거래소는 결제회원이 매매거래에 따른 결제 또는 거래증거금·장중추가증거금의 예탁을 이행하지 아니하거나 그 우려가 있다고 인정되는 경우(이하 “결제불이행”이라 한다)에는 일정한 기간을 정하거나 그 사유가 소멸될 때까지 다음 각 호의 어느 하나에 해당하는 조치를 하거나 해당 결제회원이 부담하는 채무인수를 하지 아니할 수 있다.
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제1호,증권시장의 결제불이행시 조치 등,제39조,①,1,0,매매거래의 전부 또는 일부의 정지
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제2호,증권시장의 결제불이행시 조치 등,제39조,①,2,0,"해당 결제회원이 거래증거금·장중추가증거금, 결제증권 및 결제대금 등 거래소로부터 수령할 예정인 증권의 전부 또는 일부나 현금의 전부 또는 일부의 지급정지"
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제3호,증권시장의 결제불이행시 조치 등,제39조,①,3,0,그 밖에 세칙으로 정하는 조치
항,4,결제위험 관리 등,3,증권결제의 특례,제39조제②항,증권시장의 결제불이행시 조치 등,제39조,②,0,0,② 결제회원이 다음 각 호의 어느 하나에 해당하는 경우 매매거래에 따른 결제 또는 거래증거금·장중추가증거금의 예탁을 이행하지 아니할 우려가 있는 것으로 본다.
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제1호,증권시장의 결제불이행시 조치 등,제39조,②,1,0,"결제회원에 의한 지급정지, 회생절차개시 신청이 있는 경우"
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제2호,증권시장의 결제불이행시 조치 등,제39조,②,2,0,"발행한 어음 또는 수표의 부도, 은행과의 거래정지 또는 금지가 있는 경우"
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제3호,증권시장의 결제불이행시 조치 등,제39조,②,3,0,금융위원회로부터 영업정지 조치를 받은 경우
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제4호,증권시장의 결제불이행시 조치 등,제39조,②,4,0,증권에 대한 투자매매업 또는 투자중개업을 행하는 국내지점인 경우 국외의 본점 등이 제1호부터 제3호까지에 상당하거나 유사한 사유에 해당하는 경우
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제5호,증권시장의 결제불이행시 조치 등,제39조,②,5,0,다음 각 목의 어느 하나에 해당하는 경우
목,4,결제위험 관리 등,3,증권결제의 특례,제39조제5호가목,증권시장의 결제불이행시 조치 등,제39조,②,5,가,가. 거액의 금융사고 또는 부실채권이 발생한 경우
목,4,결제위험 관리 등,3,증권결제의 특례,제39조제5호나목,증권시장의 결제불이행시 조치 등,제39조,②,5,나,나. 유동성이 급격히 악화된 경우
목,4,결제위험 관리 등,3,증권결제의 특례,제39조제5호다목,증권시장의 결제불이행시 조치 등,제39조,②,5,다,다. 결제를 이연한 증권 또는 결제대용증으로 결제에 갈음한 증권의 수량 또는 금액이 과다한 경우
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제6호,증권시장의 결제불이행시 조치 등,제39조,②,6,0,그 밖에 제1호부터 제5호까지에 준하는 경우로서 결제를 이행하지 아니할 우려가 있는 경우
항,4,결제위험 관리 등,3,증권결제의 특례,제39조제③항,증권시장의 결제불이행시 조치 등,제39조,③,0,0,③ 거래소가 제36조에 따라 유동성을 공급하거나 결제대용증으로 결제에 갈음한 경우에는 매매거래에 따른 결제는 종결된 것으로 본다.
항,4,결제위험 관리 등,3,증권결제의 특례,제39조제④항,증권시장의 결제불이행시 조치 등,제39조,④,0,0,"④ 결제회원이 결제불이행으로 인하여 제1항에 따른 조치를 받은 경우에는 제1항제2호에 따라 지급정지한 현금(제5항에 따른 매도대금을 포함한다) 및 증권(제5항에 따른 매수증권을 포함한다)으로 채권회수에 충당하거나 해당 결제회원이 거래소에 납부할 거래증거금·장중추가증거금, 결제대금 및 결제증권과 상계할 수 있다. 이 경우 결제회원의 거래소에 대한 채권 및 채무의 기한의 이익은 상실된 것으로 본다."
항,4,결제위험 관리 등,3,증권결제의 특례,제39조제⑤항,증권시장의 결제불이행시 조치 등,제39조,⑤,0,0,⑤ 거래소는 제1항제2호에 따라 지급정지한 증권을 거래소가 정하는 방법으로 매도하거나 지급정지한 현금으로 증권을 매수할 수 있다.
항,4,결제위험 관리 등,3,증권결제의 특례,제39조제⑥항,증권시장의 결제불이행시 조치 등,제39조,⑥,0,0,"⑥ 매매전문회원이 지정결제회원에 대하여 매매전문회원증거금·매매전문회원 장중추가증거금의 예탁 또는 결제를 이행하지 아니하거나 그 우려가 있다고 인정되는 경우 지정결제회원은 해당 매매전문회원이 수령할 매매전문회원증거금·매매전문회원 장중추가증거금, 매도대금 및 매수증권의 전부 또는 일부의 지급을 정지할 수 있다. 이 경우 해당 지정결제회원의 요청이 있거나 시장관리상 필요하다고 인정하는 경우 거래소는 일정한 기간을 정하여 해당 매매전문회원에 대하여 매매거래를 정지할 수 있다."
항,4,결제위험 관리 등,3,증권결제의 특례,제39조제⑦항,증권시장의 결제불이행시 조치 등,제39조,⑦,0,0,⑦ 매매전문회원은 지정결제회원이 다음 각 호의 어느 하나에 해당하는 경우에는 다른 결제회원과 결제위탁계약을 체결하기 전에는 매매거래를 할 수 없다.
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제1호,증권시장의 결제불이행시 조치 등,제39조,⑦,1,0,제1항에 따른 조치를 받은 경우
호,4,결제위험 관리 등,3,증권결제의 특례,제39조제2호,증권시장의 결제불이행시 조치 등,제39조,⑦,2,0,「회원관리규정」 제36조제1항제1호부터 제3호까지의 규정에 따른 조치를 받은 경우
항,4,결제위험 관리 등,3,증권결제의 특례,제39조제⑧항,증권시장의 결제불이행시 조치 등,제39조,⑧,0,0,⑧ 거래소는 결제회원에 대하여 제1항에 따른 조치를 하는 경우로서 필요하다고 인정하는 때에는 세칙으로 정하는 바에 따라 소속직원을 해당 결제회원에 파견하여 원활한 결제를 하도록 지원할 수 있다.
항,4,결제위험 관리 등,3,증권결제의 특례,제40조제①항,결제불이행에 따른 조치의 해지,제40조,①,0,0,① 거래소가 제39조제1항에 따라 기간을 정하지 않고 결제회원의 거래를 정지한 경우 해당 결제회원은 거래정지의 사유가 해소된 때에는 거래소에 거래정지 조치의 해지를 신청할 수 있다.
항,4,결제위험 관리 등,3,증권결제의 특례,제40조제②항,결제불이행에 따른 조치의 해지,제40조,②,0,0,② 거래소는 제1항에 따른 거래정지 조치의 해지에 관한 신청이 있는 경우 그 조치의 해지가 적당하다고 인정하는 경우에는 거래정지의 조치를 해지할 수 있다.
조,5,보칙,3,증권결제의 특례,제41조,관련자료의 보존기간,제41조,0,0,0,거래소는 청산 및 결제 관련자료를 10년 동안 보존한다.
조,5,보칙,3,증권결제의 특례,제42조,의견수렴,제42조,0,0,0,이 규정(세칙을 포함한다)을 개정하려는 경우에는 세칙으로 정하는 바에 따라 이해관계자들의 의견수렴을 거쳐야 한다.
조,5,보칙,3,증권결제의 특례,제43조,시행세칙,제43조,0,0,0,"이 규정 시행에 관하여 필요한 사항은 세칙으로 정한다. 부칙 <제2287호, 2025. 2. 5.> 부칙내용"
조,5,보칙,3,증권결제의 특례,제1조,시행일,제1조,0,0,0,이 규정은 2025년 3월 4일부터 시행한다.
항,5,보칙,3,증권결제의 특례,제2조제①항,다른 규정의 개정,제2조,①,0,0,① 「유가증권시장 업무규정」 일부를 다음과 같이 개정한다. 제66조부터 제69조까지를 각각 삭제한다. 제5장(제72조부터 제76조의2)을 삭제한다.
항,5,보칙,3,증권결제의 특례,제2조제②항,다른 규정의 개정,제2조,②,0,0,② 「코스닥시장 업무규정」 일부를 다음과 같이 개정한다. 제4장(제28조부터 제32조의2)을 삭제한다.
항,5,보칙,3,증권결제의 특례,제2조제③항,다른 규정의 개정,제2조,③,0,0,③ 「코넥스시장 업무규정」 일부를 다음과 같이 개정한다. 제4장(제33조부터 제50조)을 삭제한다.
