구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
호,3,거래증거금등,3,증권결제의 특례,제56조제2호,대용가격산출 등의 특례,제56조,③,2,0,제1항제1호에 따른 종목 중 제47조제2호나목·제3호나목에 해당하는 증권 : 제50조제3항제2호에 따른 사정비율
호,3,거래증거금등,3,증권결제의 특례,제56조제3호,대용가격산출 등의 특례,제56조,③,3,0,제1항제2호부터 제4호까지의 경우 : 제53조제2항에 따른 사정비율
항,3,거래증거금등,3,증권결제의 특례,제56조제④항,대용가격산출 등의 특례,제56조,④,0,0,"④ 거래소는 증권시장의 시황, 대용증권의 담보가치의 변동 기타 시장관리상 필요하다고 인정하는 경우에는 기준시세, 사정비율 기타 대용가격의 산출방법을 변경할 수 있다."
항,3,거래증거금등,3,증권결제의 특례,제56조제⑤항,대용가격산출 등의 특례,제56조,⑤,0,0,"⑤ 거래소는 장기간 매매거래가 중단 또는 정지된 종목, 그 밖에 시장관리상 필요하다고 인정하는 종목의 경우에는 대용가격의 적용을 일시 정지시킬 수 있으며, 일시 정지가 해제되는 경우에는 제1항제2호 및 제2항제2호를 준용(매매거래의 재개로 일시 정지가 해제되는 경우 최초 산출일은 매매거래가 재개되는 날로 한다)하여 대용가격의 적용 및 대용증권의 기준시세를 정한다."
항,3,거래증거금등,3,증권결제의 특례,제56조제⑥항,대용가격산출 등의 특례,제56조,⑥,0,0,"⑥ 제3항, 제50조제2항·제3항, 제53조제3항 및 제54조제4항에도 불구하고 회원은 위탁자로부터 위탁증거금 징수시 대용증권의 담보가치, 환금성 등을 감안하여 필요하다고 인정하는 경우에는 같은 규정에 따른 사정비율 이내에서 대용증권의 사정비율을 변경하여 적용할 수 있다."
조,3,거래증거금등,3,증권결제의 특례,제57조,법 189조의 수익증권 등 대용가격,제57조,0,0,0,법 제189조의 수익증권 및 비상장투자회사주권의 대용가격 산출은 집합투자업자 또는 한국금융투자협회로부터 통보받은 자료에 따른다.
조,3,거래증거금등,3,증권결제의 특례,제58조,대용가격의 공표,제58조,0,0,0,"거래소는 제48조, 제49조 및 제56조에 따라 대용가격을 산출한 때에는 적용초일까지 다음 각 호의 어느 하나에 해당하는 방법으로 공표한다."
호,3,거래증거금등,3,증권결제의 특례,제58조제1호,대용가격의 공표,제58조,0,1,0,"증권에 관한 정보를 주로 취급하는 단말기로서 시스템의 안정성, 이용편의성등 거래소가 정하는 요건을 갖춘 단말기(이하 “증권정보단말기”라 한다)에 표시"
호,3,거래증거금등,3,증권결제의 특례,제58조제2호,대용가격의 공표,제58조,0,2,0,증권시장지에 게재
항,4,결제위험 관리 등,3,증권결제의 특례,제59조제①항,결제회원의 결제가능여부 통지 등,제59조,①,0,0,① 규정 제35조제4항에 따라 거래소는 결제가 곤란하다고 예상되는 결제회원에 대하여 다음 각 호에 관한 사항의 통지를 요구할 수 있다.
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제1호,결제회원의 결제가능여부 통지 등,제59조,①,1,0,결제가 곤란하다고 예상되는 대금·증권의 현황 및 사유
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제2호,결제회원의 결제가능여부 통지 등,제59조,①,2,0,예탁이 곤란하다고 예상되는 거래증거금의 현황 및 사유
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제3호,결제회원의 결제가능여부 통지 등,제59조,①,3,0,결제대용증 발행대상증권의 인도가능여부
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제4호,결제회원의 결제가능여부 통지 등,제59조,①,4,0,그 밖에 거래소가 안정적이고 원활한 결제에 필요하다고 인정하는 사항
항,4,결제위험 관리 등,3,증권결제의 특례,제59조제②항,결제회원의 결제가능여부 통지 등,제59조,②,0,0,② 규정 제35조제4항에 따라 결제회원은 주권등을 결제시한까지 납부하지 아니하여 제27조제1항에 해당하는 종목이 있는 경우에는 해당 종목에 대한 다음 각 호의 내용을 매분기가 종료된 달의 다음 달 10일(해당일이 휴장일인 경우에는 그다음 매매거래일로 한다)까지 거래소에 통지하여야 한다.
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제1호,결제회원의 결제가능여부 통지 등,제59조,②,1,0,"계좌별 미납부 종목명, 수량 및 사유"
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제2호,결제회원의 결제가능여부 통지 등,제59조,②,2,0,그 밖에 거래소가 필요하다고 인정하는 사항
항,4,결제위험 관리 등,3,증권결제의 특례,제59조제③항,결제회원의 결제가능여부 통지 등,제59조,③,0,0,③ 규정 제35조제4항에 따라 다자간매매체결회사는 다음 각 호의 구분에 따른 내용을 거래소에 즉시 통지하여야 한다.
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제1호,결제회원의 결제가능여부 통지 등,제59조,③,1,0,"거래참가자로부터 대규모착오매매의 신청을 받아 접수한 경우 : 대규모착오매매의 발생시각, 종료시각, 거래참가자 및 예상 손실규모"
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제2호,결제회원의 결제가능여부 통지 등,제59조,③,2,0,"다자간매매체결회사의 매매시스템에 장애가 발생한 경우 : 발생사실, 발생시각, 매매체결의 중단 및 재개에 관련된 사항"
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제3호,결제회원의 결제가능여부 통지 등,제59조,③,3,0,그 밖에 거래소가 필요하다고 인정하는 사항
항,4,결제위험 관리 등,3,증권결제의 특례,제59조제④항,결제회원의 결제가능여부 통지 등,제59조,④,0,0,④ 규정 제35조제4항에 따라 거래소는 결제회원의 결제에 관한 위험을 파악하고 관리하기 위해 다음 각 호의 업무를 수행한다.
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제1호,결제회원의 결제가능여부 통지 등,제59조,④,1,0,청산결제 관련 위험관리에 대한 주기적 점검&#8231;보고
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제2호,결제회원의 결제가능여부 통지 등,제59조,④,2,0,"증거금, 공동기금, 「정관」 제54조제1항제4호에 따른 결제적립금(이하 “결제적립금”이라 한다) 등 결제이행재원에 대한 관리&#8231;운용"
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제3호,결제회원의 결제가능여부 통지 등,제59조,④,3,0,위기상황분석(Stress-testing) 실시
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제4호,결제회원의 결제가능여부 통지 등,제59조,④,4,0,청산결제 관련 위험관리의 적정성에 대한 평가&#8231;검증&#8231;분석
호,4,결제위험 관리 등,3,증권결제의 특례,제59조제5호,결제회원의 결제가능여부 통지 등,제59조,④,5,0,청산결제 관련 위험관리의 국제기준 이행 여부 점검 및 대외공시
항,4,결제위험 관리 등,3,증권결제의 특례,제59조제⑤항,결제회원의 결제가능여부 통지 등,제59조,⑤,0,0,⑤ 제4항 각 호의 업무 실시 등에 관한 구체적인 사항은 거래소가 별도로 정하는 바에 따른다.
항,4,결제위험 관리 등,3,증권결제의 특례,제60조제①항,유동성 공급 기준시점,제60조,①,0,0,① 규정 제36조제1항에서 “세칙으로 정하는 시한”이란 다음 각 호의 구분에 따른 시한을 말한다. 이 경우 해당 시한을 변경하는 경우에는 그 시간을 고려하여 달리 정할 수 있다.
호,4,결제위험 관리 등,3,증권결제의 특례,제60조제1호,유동성 공급 기준시점,제60조,①,1,0,규정 제9조제1항제1호의 결제대금 : 16시
호,4,결제위험 관리 등,3,증권결제의 특례,제60조제2호,유동성 공급 기준시점,제60조,①,2,0,규정 제9조제1항제2호의 결제대금 : 17시
호,4,결제위험 관리 등,3,증권결제의 특례,제60조제3호,유동성 공급 기준시점,제60조,①,3,0,규정 제21조제1항의 이연결제대금 : 17시
호,4,결제위험 관리 등,3,증권결제의 특례,제60조제4호,유동성 공급 기준시점,제60조,①,4,0,규정 제22조제3항제2호의 매입대금 : 다음 각 목의 구분에 따른 시간
목,4,결제위험 관리 등,3,증권결제의 특례,제60조제4호가목,유동성 공급 기준시점,제60조,①,4,가,가. 제27조제1항제1호의 매입인도 : 15시 55분
목,4,결제위험 관리 등,3,증권결제의 특례,제60조제4호나목,유동성 공급 기준시점,제60조,①,4,나,나. 제27조제1항제2호의 매입인도 : 18시 30분
항,4,결제위험 관리 등,3,증권결제의 특례,제60조제②항,유동성 공급 기준시점,제60조,②,0,0,② 규정 제36조제6항에 따라 거래소는 결제회원이 규정 제9조제1항제2호의 결제증권을 16시 30분(결제시한을 변경하는 경우에는 변경된 시간을 고려하여 별도로 정하는 시간으로 한다)까지 납부하지 아니한 경우에는 해당 증권에 대한 유동성을 공급할 수 있다.
항,4,결제위험 관리 등,3,증권결제의 특례,제61조제①항,결제이행재원의 종류 등,제61조,①,0,0,① 규정 제36조제6항에 따른 결제이행재원의 종류는 다음 각 호와 같다.
호,4,결제위험 관리 등,3,증권결제의 특례,제61조제1호,결제이행재원의 종류 등,제61조,①,1,0,결제적립금
호,4,결제위험 관리 등,3,증권결제의 특례,제61조제2호,결제이행재원의 종류 등,제61조,①,2,0,거래소가 증권금융회사 또는 은행과 설정한 신용한도
호,4,결제위험 관리 등,3,증권결제의 특례,제61조제3호,결제이행재원의 종류 등,제61조,①,3,0,공동기금
호,4,결제위험 관리 등,3,증권결제의 특례,제61조제4호,결제이행재원의 종류 등,제61조,①,4,0,법 제395조에 따른 회원보증금
호,4,결제위험 관리 등,3,증권결제의 특례,제61조제5호,결제이행재원의 종류 등,제61조,①,5,0,그 밖에 거래소가 필요하다고 인정하는 결제이행재원
항,4,결제위험 관리 등,3,증권결제의 특례,제61조제②항,결제이행재원의 종류 등,제61조,②,0,0,"② 결제이행재원은 환금성, 신속성 또는 결제이행시기 그 밖에 필요한 사항을 고려하여 거래소가 별도로 정하는 바에 따라 사용한다."
항,4,결제위험 관리 등,3,증권결제의 특례,제61조제③항,결제이행재원의 종류 등,제61조,③,0,0,③ 거래소가 규정 제36조제1항 또는 제2항에 따라 유동성을 공급한 경우 결제회원이 제60조에 따른 시한 후에 결제계좌로 납부한 대금 또는 증권이 있는 때에는 예탁결제원은 이를 사전에 통지한 거래소계좌로 지급 또는 인도하여야 한다. 이 경우 거래소계좌로 지급 또는 인도가 된 때에 규정 제36조제4항에 따른 대금 또는 증권이 납부된 것으로 본다.
항,4,결제위험 관리 등,3,증권결제의 특례,제61조제④항,결제이행재원의 종류 등,제61조,④,0,0,④ 거래소가 규정 제36조제1항 또는 제2항에 따라 유동성을 공급하기 이전에 결제회원이 제60조에 따른 시한 후에 결제계좌로 대금 또는 증권을 납부한 때에는 결제이행재원으로 유동성을 공급한 것으로 본다. 이 경우 결제계좌로 납부된 때에 규정 제36조제4항에 따른 대금 또는 증권이 납부된 것으로 본다.
항,4,결제위험 관리 등,3,증권결제의 특례,제61조제⑤항,결제이행재원의 종류 등,제61조,⑤,0,0,⑤ 규정 제36조제6항에 따라 거래소는 증권을 미납부한 결제회원(거래소에 담보를 제공한 회원으로 한정한다)에게 증권을 대여하는 방법으로 유동성을 공급하고 해당 회원이 증권결제계좌로 증권을 납부한 경우에는 해당 회원에게 대금을 지급하거나 증권수령결제회원에게 해당 증권을 인도할 수 있다.
항,4,결제위험 관리 등,3,증권결제의 특례,제62조제①항,결제지연손해금 산출방법 등,제62조,①,0,0,① 규정 제37조제1항에서 “세칙으로 정하는 시한”이란 다음 각 호의 구분에 따른 시한을 말한다. 이 경우 제60조제1항 각 호 외의 부분 후단을 준용한다.
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제1호,결제지연손해금 산출방법 등,제62조,①,1,0,규정 제9조제1항제1호의 결제증권 : 16시
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제2호,결제지연손해금 산출방법 등,제62조,①,2,0,규정 제9조제1항제1호의 결제대금 : 16시
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제3호,결제지연손해금 산출방법 등,제62조,①,3,0,규정 제9조제1항제2호의 결제대금 : 17시
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제4호,결제지연손해금 산출방법 등,제62조,①,4,0,규정 제21조제1항의 이연결제대금 : 17시
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제5호,결제지연손해금 산출방법 등,제62조,①,5,0,규정 제22조제3항제2호의 매입대금 : 다음 각 목의 시간
목,4,결제위험 관리 등,3,증권결제의 특례,제62조제5호가목,결제지연손해금 산출방법 등,제62조,①,5,가,가. 제27조제1항제1호의 매입인도 : 15시 55분
목,4,결제위험 관리 등,3,증권결제의 특례,제62조제5호나목,결제지연손해금 산출방법 등,제62조,①,5,나,나. 제27조제1항제2호의 매입인도 : 18시 30분
항,4,결제위험 관리 등,3,증권결제의 특례,제62조제②항,결제지연손해금 산출방법 등,제62조,②,0,0,"② 규정 제37조제1항에 따른 결제지연손해금은 다음 각 호의 구분에 따른 결제지연평가액에 손해율을 곱한 금액(10원 미만은 버린다)과 10,000원 중 큰 금액으로 한다. 이 경우 주권등을 제1항제1호의 시한까지 수령하지 아니한 결제회원에게 지급하는 결제지연손해금은 해당 종목의 결제지연손해금을 결제회원별로 수령하지 아니한 수량에 따라 안분비례방법으로 산출한 금액으로 한다."
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제1호,결제지연손해금 산출방법 등,제62조,②,1,0,규정 제9조제1항제1호의 결제증권 : 미납부종목별 이연결제대금. 이 경우 제24조제3항 각 호의 어느 하나에 해당하는 종목은 이연결제대금에 해당하는 금액으로 한다.
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제2호,결제지연손해금 산출방법 등,제62조,②,2,0,규정 제9조제1항제1호의 결제대금 : 미납부 결제대금
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제3호,결제지연손해금 산출방법 등,제62조,②,3,0,규정 제9조제1항제2호의 결제대금 : 미납부 결제대금
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제4호,결제지연손해금 산출방법 등,제62조,②,4,0,규정 제21조제1항의 이연결제대금 : 미납부 이연결제대금
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제5호,결제지연손해금 산출방법 등,제62조,②,5,0,규정 제22조제3항제2호의 매입대금 : 미납부 매입대금
항,4,결제위험 관리 등,3,증권결제의 특례,제62조제③항,결제지연손해금 산출방법 등,제62조,③,0,0,③ 제2항에 따른 손해율은 다음 각 호와 같다.
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제1호,결제지연손해금 산출방법 등,제62조,③,1,0,"제2항제1호의 경우 : 10,000분의 20. 다만, 기준일종목의 납부를 지연한 경우에는 10,000분의 100으로 하고, 상장지수집합투자기구 집합투자증권의 납부를 지연한 경우에는 10,000분의 5로 한다."
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제2호,결제지연손해금 산출방법 등,제62조,③,2,0,"제2항제2호·제4호·제5호의 경우 : 10,000분의 2"
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제3호,결제지연손해금 산출방법 등,제62조,③,3,0,"제2항제3호의 경우 : 10,000분의 1"
항,4,결제위험 관리 등,3,증권결제의 특례,제62조제④항,결제지연손해금 산출방법 등,제62조,④,0,0,"④ 제3항제2호에도 불구하고 결제대금 등을 제1항제2호·제4호·제5호의 시한부터 15분 내에 납부한 경우에는 해당 손해율의 50%를 적용하고, 제3항제2호 또는 제3호의 손해율이 유동성으로 공급한 신용한도에 대한 비용의 비율(소수점 아홉째 자리에서 절상한다. 이하 “조정률”이라 한다)보다 낮은 경우에는 신용한도로 공급한 유동성 부분에 적용하는 손해율을 조정률로 한다."
항,4,결제위험 관리 등,3,증권결제의 특례,제62조제⑤항,결제지연손해금 산출방법 등,제62조,⑤,0,0,⑤ 거래소는 제2항에 따라 결제지연손해금을 산출하는 경우에는 이를 해당 결제회원에게 지체 없이 통지한다.
항,4,결제위험 관리 등,3,증권결제의 특례,제62조제⑥항,결제지연손해금 산출방법 등,제62조,⑥,0,0,⑥ 결제회원은 제2항에 따라 산출된 결제지연손해금을 다음 각 호에서 정하는 바에 따라 사전에 통지한 거래소계좌로 납부하여야 한다.
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제1호,결제지연손해금 산출방법 등,제62조,⑥,1,0,제2항제1호의 경우 : 매월 초일부터 말일까지의 기간 중 납부할 결제지연손해금에서 수령할 결제지연손해금을 뺀 금액을 그다음 달의 10일(해당일이 휴장일인 경우에는 직전 매매거래일로 한다)까지 납부. 이 경우 거래소는 납부받은 결제지연손해금에 대하여 이를 수령할 결제회원에게 지체 없이 지급한다.
호,4,결제위험 관리 등,3,증권결제의 특례,제62조제2호,결제지연손해금 산출방법 등,제62조,⑥,2,0,제1호 이외의 경우 : 결제대금 등의 납부를 지연한 날부터 기산하여 3일째 되는 날까지 납부
항,4,결제위험 관리 등,3,증권결제의 특례,제62조제⑦항,결제지연손해금 산출방법 등,제62조,⑦,0,0,"⑦ 제2항제2호부터 제5호까지의 결제지연손해금을 제6항제2호의 납부기한까지 납부하지 아니한 결제회원은 납부기한의 다음 날부터 기산하여 매일 해당 결제지연손해금에 10,000분의 6(납부기한의 다음 날부터 기산하여 30일을 경과하여 납부하는 경우에는 10,000분의 8로 한다)을 곱하여 산출한 금액(10원 미만 금액은 버린다)을 결제지연손해금에 가산하여 납부하여야 한다."
항,4,결제위험 관리 등,3,증권결제의 특례,제62조제⑧항,결제지연손해금 산출방법 등,제62조,⑧,0,0,⑧ 이 조에서 일수를 계산하는 경우 휴장일은 제외한다.
항,4,결제위험 관리 등,3,증권결제의 특례,제63조제①항,소속직원의 결제지원,제63조,①,0,0,① 규정 제39조제8항에 따라 결제불이행한 결제회원의 청산결제 관련 업무를 지원하는 소속직원은 결제지원명령서를 해당 결제회원에게 제시하여야 한다.
항,4,결제위험 관리 등,3,증권결제의 특례,제63조제②항,소속직원의 결제지원,제63조,②,0,0,"② 소속직원은 성실·공정한 자세로 결제불이행 처리 관련 업무를 지원하고, 해당 업무를 수행하는 과정에서 얻은 비밀을 엄수하여야 한다."
항,4,결제위험 관리 등,3,증권결제의 특례,제64조제①항,위기대응훈련의 실시,제64조,①,0,0,① 거래소는 결제불이행에 대비하여 다음 각 호에서 정하는 사항의 점검을 위한 위기대응훈련을 매년 또는 거래소가 필요하다고 인정하는 경우 실시하여야 한다.
호,4,결제위험 관리 등,3,증권결제의 특례,제64조제1호,위기대응훈련의 실시,제64조,①,1,0,규정 제36조 또는 규정 제39조의 적용
호,4,결제위험 관리 등,3,증권결제의 특례,제64조제2호,위기대응훈련의 실시,제64조,①,2,0,그 밖에 거래소가 필요하다고 인정하는 사항
항,4,결제위험 관리 등,3,증권결제의 특례,제64조제②항,위기대응훈련의 실시,제64조,②,0,0,② 제1항에 따라 실시한 위기대응훈련결과는 리스크관리위원회에 보고하여야 한다.
조,5,보칙,3,증권결제의 특례,제65조,의견수렴,제65조,0,0,0,"규정 제42조에 따른 의견수렴은 「내규관리규정」 제5조 및 「규제관리규정」 제6조에서 정하는 바에 따른다. 부칙 <제2297호, 2025. 2. 27.>"
조,5,보칙,3,증권결제의 특례,제1조,시행일,제1조,0,0,0,이 세칙은 2025년 3월 4일부터 시행한다.
항,5,보칙,3,증권결제의 특례,제2조제①항,다른 규정의 개정,제2조,①,0,0,"① 「유가증권시장 업무규정 시행세칙」 일부를 다음과 같이 개정한다. 제91조부터 제96조까지를 각각 삭제한다. 제5장(제99조의12부터 제101조의18)을 삭제한다. 제111조의2제3항을 삭제한다. 제112조의2부터 제121조까지를 각각 삭제한다. 별표 5부터 별표 10까지, 별지 제14호부터 제18호까지를 각각 삭제한다."
항,5,보칙,3,증권결제의 특례,제2조제②항,다른 규정의 개정,제2조,②,0,0,"② 「코스닥시장 업무규정 시행세칙」 일부를 다음과 같이 개정한다. 제4장(제35조의28부터 제36조의17)을 삭제한다. 제44조의2부터 제49조까지를 각각 삭제한다. 별표 6부터 별표 10까지, 업무서식 17부터 18까지와 20부터 22까지를 각각 삭제한다."
항,5,보칙,3,증권결제의 특례,제2조제③항,다른 규정의 개정,제2조,③,0,0,"③ 「코넥스시장 업무규정 시행세칙」 일부를 다음과 같이 개정한다. 제4장(제45조부터 제63조의2)을 삭제한다. 제75조의2부터 제80조까지를 각각 삭제한다. 별표 3부터 별표 7까지, 업무서식 11부터 15까지를 각각 삭제한다. [별표 1] 거래증거금액 및 거래증거금률 산출기준 거래증거금액(순위험증거금액 및 변동증거금액) 및 거래증거금률 산출기준(제34조ㆍ42조 관련)"
호,5,보칙,3,증권결제의 특례,제2조제1호,다른 규정의 개정,제2조,③,1,0,"거래증거금액 거래증거금액은 회원의 자기계좌와 위탁계좌 그룹별로 각각 산출한 거래증거금액을 합산한 금액으로 하고, 해당 그룹별 거래증거금액은 순위험증거금액과 변동증거금액을 합산하여 산출한다. 다만, 거래증거금액이 음수인 경우에는 󰡐0󰡑으로 하고, 위탁계좌 그룹의 거래증거금액은 일정수치(이하 “조정계수”라 한다)를 곱하여 조정한 금액(이하 “위탁계좌 그룹의 조정거래증거금액”이라 한다)으로 한다. <표>"
호,5,보칙,3,증권결제의 특례,제2조제2호,다른 규정의 개정,제2조,③,2,0,"순위험증거금액 순위험증거금액은 주권 등(이하 이 별표에서 “증권”이라 한다)의 가격ㆍ수치가 일정한 수준으로 변동하는 경우에 증권시장의 매매거래시간이 종료되는 시점(장중거래증거금 산출을 위한 순위험증거금액의 경우에는 장중거래증거금 산출시점으로 한다. 이하 이 호에서 같다)부터 순매수(도) 수량의 처분시까지 발생할 수 있는 순손실상당액으로서, 회원의 자기계좌 및 위탁계좌 그룹별로 구분하여 증권시장의 매매거래시간이 종료되는 시점을 기준으로 산출한 종목별순위험증거금액을 순매수 및 순매도별로 합산(이하 “순매수 순위험증거금액” 및 “순매도 순위험증거금액”이라 한다)하여 그 중 큰 금액으로 한다. <표>"
목,5,보칙,3,증권결제의 특례,제2조제2호가목,다른 규정의 개정,제2조,③,2,가,가. 종목별순위험증거금액 종목별순위험증거금액은 증권의 종목별로 매수수량의 합계와 매도수량의 합계를 상계하고 남은 순매수수량 또는 순매도수량(이하 ”종목별 순잔량”이라 한다)의 절대값에 제33조제1항에 따른 “해당 매매거래일의 종가”(이하 “거래증거금기준가격”이라 한다)와 종목별 거래증거금률을 곱한 금액으로 한다. <표>
목,5,보칙,3,증권결제의 특례,제2조제2호나목,다른 규정의 개정,제2조,③,2,나,"나. 장중거래증거금 산출을 위한 종목별순위험증거금액 장중거래증거금 산출을 위한 종목별순위험증거금액은 증권의 종목별로 전일과 당일(장중거래증거금 산출시점까지를 말한다. 이하 같다)의 매수수량의 합계와 매도수량의 합계를 상계하고 남은 순매수수량 또는 순매도수량(이하 ”장중거래증거금 종목별 순잔량”이라 한다)의 절대값에 장중거래증거금 산출시점 이내에서 가장 나중에 체결된 가격(체결가격이 없을 경우에는 당일의 기준가격으로 하되, 신주인수권증서·신주인수권증권·주식워런트증권의 경우에는 전일 종가로 한다．이하 “장중거래증거금기준가격”이라 한다)과 종목별 거래증거금률을 곱한 금액으로 한다. <표>"
호,5,보칙,3,증권결제의 특례,제2조제3호,다른 규정의 개정,제2조,③,3,0,"변동증거금액 변동증거금액은 매매거래 이후 증권의 가격ㆍ수치의 변동에 따라 증권시장의 매매거래시간이 종료되는 시점(장중거래증거금 산출을 위한 변동증거금액의 경우에는 장중거래증거금 산출시점으로 한다)을 기준으로 발생한 손실 및 이익 상당액으로서, 회원의 자기계좌 및 위탁계좌 그룹별로 종목별 순매수(도) 수량에 대한 종목별변동증거금액을 합산한 금액으로 한다. <표>"
목,5,보칙,3,증권결제의 특례,제2조제3호가목,다른 규정의 개정,제2조,③,3,가,가. 종목별변동증거금액 종목별변동증거금액은 증권의 종목별 순잔량에 종목별 거래증거금기준가격에서 체결가격(회원의 자기계좌 및 위탁계좌 그룹별로 산출된 해당 종목의 거래량가중평균가격으로 한다. 이하 이 호에서 같다)을 차감한 가격과 󰡐-1󰡑을 곱한 금액으로 한다. <표>
목,5,보칙,3,증권결제의 특례,제2조제3호나목,다른 규정의 개정,제2조,③,3,나,"나. 장중거래증거금 산출을 위한 종목별변동증거금액 장중거래증거금 산출을 위한 종목별변동증거금액은 전일과 당일의 종목별변동증거금액을 합산하여 산출한다. 이 경우 전일의 종목별변동증거금액은 전일의 종목별 순잔량에 종목별 장중거래증거금기준가격에서 전일의 체결가격을 차감한 가격과󰡐-1󰡑을 곱한 금액으로 하고, 당일의 종목별변동증거금액은 당일의 종목별 순잔량에 종목별 장중거래증거금기준가격에서 당일의 체결가격을 차감한 가격과󰡐-1󰡑을 곱한 금액으로 한다. <표>"
호,5,보칙,3,증권결제의 특례,제2조제4호,다른 규정의 개정,제2조,③,4,0,"조정계수 제1호 단서의 조정계수는 1로 한다. 다만, 거래소가 시장관리상 필요하다고 인정하는 경우에는 조정계수를 달리 정할 수 있다."
호,5,보칙,3,증권결제의 특례,제2조제5호,다른 규정의 개정,제2조,③,5,0,"거래증거금률 증권시장에서의 증권의 매매거래에 따른 거래증거금률은 해당 증권의 가격, 해당 증권이 속한 업종지수 또는 주식시장에 상장된 전체 주권의 가격을 대표할 수 있는 지수의 수치의 변동률 등을 기초로 하여 거래소가 별도로 정한다. [별표 2] 주식시장 상장주권 등에 대한 유동화기간 및 매매거래성립일 비중 산출방법 주식시장 상장주권 등에 대한 유동화기간 및 매매거래성립일 비중 산출방법(제45조 관련)"
